user_id,product_id,product_name,category,rating,purchase_count,price,total_spent,purchase_date
6,41,Python para Todos,Libros,3,3,355.24,1065.72,2025-09-29
202,21,Lámpara LED,Hogar,3,2,404.85,809.7,2025-10-03
1,20,Camisa de Vestir,Ropa,5,1,13.18,13.18,2025-08-18
185,6,Webcam HD,Electrónica,3,2,341.58,683.16,2025-08-01
21,27,Set de Toallas,Hogar,5,1,55.45,55.45,2025-12-23
295,46,Data Science Handbook,Libros,5,3,124.07,372.21,2025-08-08
91,12,Jeans Clásicos,Ropa,5,1,257.62,257.62,2025-12-22
487,18,Zapatos Formales,Ropa,5,3,298.74,896.22,2026-01-02
215,3,Teclado Mecánico,Electrónica,5,1,144.76,144.76,2025-09-17
249,50,El Principito,Libros,4,2,188.77,377.54,2025-12-16
473,34,Cuerda Saltar,Deportes,5,1,486.83,486.83,2025-09-14
500,31,Mancuernas 5kg,Deportes,4,1,405.49,405.49,2025-09-01
366,4,"Monitor 24""",Electrónica,1,3,119.37,358.11,2025-10-22
117,47,1984,Libros,4,1,59.49,59.49,2025-09-22
423,34,Cuerda Saltar,Deportes,5,3,486.83,1460.49,2025-12-16
106,26,Alfombra Moderna,Hogar,5,2,174.93,349.86,2025-12-15
7,41,Python para Todos,Libros,4,1,355.24,355.24,2025-09-24
154,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-10-16
142,5,Auriculares Bluetooth,Electrónica,2,3,370.87,1112.61,2025-11-24
236,9,Hub USB,Electrónica,5,2,216.74,433.48,2025-09-02
186,22,Cojines Decorativos,Hogar,5,1,352.09,352.09,2025-09-27
440,19,Shorts Deportivos,Ropa,5,1,406.62,406.62,2025-08-07
500,39,Pesas Ajustables,Deportes,5,1,432.24,432.24,2025-09-14
168,1,Laptop HP,Electrónica,2,3,323.32,969.96,2025-09-23
11,48,Deep Learning,Libros,5,2,146.21,292.42,2025-08-08
316,3,Teclado Mecánico,Electrónica,4,1,144.76,144.76,2026-01-03
452,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-11-06
40,26,Alfombra Moderna,Hogar,4,2,174.93,349.86,2025-10-17
220,14,Chaqueta Invierno,Ropa,4,3,107.43,322.29,2025-10-06
294,13,Zapatillas Running,Ropa,4,2,23.0,46.0,2025-08-29
190,14,Chaqueta Invierno,Ropa,4,1,107.43,107.43,2025-09-28
287,21,Lámpara LED,Hogar,5,1,404.85,404.85,2025-11-24
265,16,Pantalón Formal,Ropa,3,1,277.02,277.02,2026-01-13
305,23,Juego de Sábanas,Hogar,5,2,176.72,353.44,2025-09-12
380,45,Cien Años Soledad,Libros,4,2,49.1,98.2,2025-11-03
121,50,El Principito,Libros,5,1,188.77,188.77,2025-08-18
400,7,Tablet Android,Electrónica,4,2,447.17,894.34,2026-01-01
157,20,Camisa de Vestir,Ropa,5,2,13.18,26.36,2025-11-18
234,1,Laptop HP,Electrónica,4,2,323.32,646.64,2025-12-31
203,35,Pelota Fitness,Deportes,1,2,195.48,390.96,2025-07-31
494,14,Chaqueta Invierno,Ropa,5,2,107.43,214.86,2025-09-29
435,1,Laptop HP,Electrónica,5,2,323.32,646.64,2025-08-25
474,43,Sapiens,Libros,5,1,121.67,121.67,2025-10-11
338,41,Python para Todos,Libros,3,2,355.24,710.48,2025-09-03
383,16,Pantalón Formal,Ropa,5,1,277.02,277.02,2025-09-20
244,12,Jeans Clásicos,Ropa,2,1,257.62,257.62,2026-01-11
398,24,Organizador Cocina,Hogar,3,2,86.18,172.36,2025-07-31
431,31,Mancuernas 5kg,Deportes,4,2,405.49,810.98,2025-11-14
187,14,Chaqueta Invierno,Ropa,3,1,107.43,107.43,2025-11-16
362,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2025-09-05
126,40,Kit Yoga Completo,Deportes,5,2,292.9,585.8,2025-07-27
109,29,Cortinas Blackout,Hogar,5,1,425.27,425.27,2025-08-26
478,22,Cojines Decorativos,Hogar,5,2,352.09,704.18,2025-08-19
329,18,Zapatos Formales,Ropa,5,3,298.74,896.22,2025-09-20
261,48,Deep Learning,Libros,4,3,146.21,438.63,2025-10-21
347,24,Organizador Cocina,Hogar,4,1,86.18,86.18,2025-08-20
213,13,Zapatillas Running,Ropa,5,3,23.0,69.0,2025-08-08
445,1,Laptop HP,Electrónica,5,2,323.32,646.64,2026-01-07
380,43,Sapiens,Libros,5,3,121.67,365.01,2025-10-23
435,8,Cargador USB-C,Electrónica,5,1,52.6,52.6,2025-12-14
356,15,Vestido Casual,Ropa,5,3,328.44,985.32,2025-09-27
392,38,Bicicleta Estática,Deportes,1,2,313.07,626.14,2025-07-23
371,35,Pelota Fitness,Deportes,4,1,195.48,195.48,2025-12-29
391,40,Kit Yoga Completo,Deportes,5,3,292.9,878.7,2026-01-10
243,25,Espejo de Pared,Hogar,5,3,479.03,1437.09,2025-08-09
42,16,Pantalón Formal,Ropa,5,3,277.02,831.06,2025-12-05
215,40,Kit Yoga Completo,Deportes,5,1,292.9,292.9,2025-11-15
238,8,Cargador USB-C,Electrónica,5,2,52.6,105.2,2025-08-10
135,35,Pelota Fitness,Deportes,4,1,195.48,195.48,2025-07-19
303,26,Alfombra Moderna,Hogar,4,1,174.93,174.93,2025-07-25
395,37,Guantes Gimnasio,Deportes,4,3,416.41,1249.23,2025-08-13
355,36,Banda Elástica,Deportes,4,3,280.5,841.5,2025-08-10
215,21,Lámpara LED,Hogar,5,1,404.85,404.85,2025-08-09
175,6,Webcam HD,Electrónica,3,1,341.58,341.58,2025-10-11
133,33,Botella Térmica,Deportes,3,2,272.75,545.5,2025-11-15
288,27,Set de Toallas,Hogar,5,2,55.45,110.9,2025-07-29
403,36,Banda Elástica,Deportes,5,3,280.5,841.5,2025-07-24
421,46,Data Science Handbook,Libros,3,3,124.07,372.21,2025-12-16
213,19,Shorts Deportivos,Ropa,4,2,406.62,813.24,2025-08-02
139,31,Mancuernas 5kg,Deportes,4,3,405.49,1216.47,2025-08-31
297,34,Cuerda Saltar,Deportes,5,1,486.83,486.83,2025-12-18
195,47,1984,Libros,5,3,59.49,178.47,2025-07-29
73,30,Macetas Decorativas,Hogar,3,1,305.83,305.83,2025-10-21
1,13,Zapatillas Running,Ropa,5,1,23.0,23.0,2025-09-14
28,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-08-05
153,48,Deep Learning,Libros,4,3,146.21,438.63,2025-08-05
277,37,Guantes Gimnasio,Deportes,5,1,416.41,416.41,2025-09-19
82,1,Laptop HP,Electrónica,5,2,323.32,646.64,2025-08-26
90,11,Camiseta Deportiva,Ropa,5,3,117.13,351.39,2025-10-22
386,19,Shorts Deportivos,Ropa,3,1,406.62,406.62,2025-09-18
76,21,Lámpara LED,Hogar,5,1,404.85,404.85,2025-08-02
332,45,Cien Años Soledad,Libros,3,2,49.1,98.2,2025-08-28
2,3,Teclado Mecánico,Electrónica,5,2,144.76,289.52,2025-12-16
88,31,Mancuernas 5kg,Deportes,3,1,405.49,405.49,2026-01-10
286,49,Clean Code,Libros,5,1,321.49,321.49,2025-08-07
62,22,Cojines Decorativos,Hogar,5,1,352.09,352.09,2025-09-28
100,42,El Arte de la Guerra,Libros,4,1,32.45,32.45,2025-10-22
412,23,Juego de Sábanas,Hogar,5,3,176.72,530.16,2025-11-10
172,42,El Arte de la Guerra,Libros,3,2,32.45,64.9,2026-01-12
42,10,Mousepad Gaming,Electrónica,5,3,24.6,73.8,2025-12-08
153,2,Mouse Inalámbrico,Electrónica,4,3,22.26,66.78,2026-01-09
300,1,Laptop HP,Electrónica,5,2,323.32,646.64,2025-10-12
128,21,Lámpara LED,Hogar,5,3,404.85,1214.55,2025-09-20
208,14,Chaqueta Invierno,Ropa,5,1,107.43,107.43,2025-11-11
313,10,Mousepad Gaming,Electrónica,3,2,24.6,49.2,2025-11-12
193,37,Guantes Gimnasio,Deportes,3,2,416.41,832.82,2025-11-18
358,1,Laptop HP,Electrónica,2,1,323.32,323.32,2025-07-18
273,45,Cien Años Soledad,Libros,5,2,49.1,98.2,2025-07-24
9,26,Alfombra Moderna,Hogar,4,3,174.93,524.79,2025-11-05
431,21,Lámpara LED,Hogar,3,1,404.85,404.85,2025-12-14
181,7,Tablet Android,Electrónica,3,2,447.17,894.34,2025-11-11
266,16,Pantalón Formal,Ropa,5,1,277.02,277.02,2025-12-12
119,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-08-12
398,29,Cortinas Blackout,Hogar,4,1,425.27,425.27,2025-12-11
191,18,Zapatos Formales,Ropa,5,3,298.74,896.22,2025-11-30
70,8,Cargador USB-C,Electrónica,5,1,52.6,52.6,2025-08-12
269,15,Vestido Casual,Ropa,5,3,328.44,985.32,2025-08-08
66,38,Bicicleta Estática,Deportes,4,2,313.07,626.14,2025-08-21
299,4,"Monitor 24""",Electrónica,5,2,119.37,238.74,2025-08-10
303,23,Juego de Sábanas,Hogar,5,3,176.72,530.16,2025-12-05
302,12,Jeans Clásicos,Ropa,3,3,257.62,772.86,2025-08-26
127,28,Reloj de Pared,Hogar,5,2,57.39,114.78,2025-08-24
264,46,Data Science Handbook,Libros,5,1,124.07,124.07,2025-10-10
470,14,Chaqueta Invierno,Ropa,3,1,107.43,107.43,2025-11-11
131,13,Zapatillas Running,Ropa,5,2,23.0,46.0,2025-08-11
417,45,Cien Años Soledad,Libros,4,3,49.1,147.3,2025-11-26
500,15,Vestido Casual,Ropa,1,1,328.44,328.44,2025-10-02
6,31,Mancuernas 5kg,Deportes,4,1,405.49,405.49,2025-07-30
338,8,Cargador USB-C,Electrónica,4,3,52.6,157.8,2025-12-27
490,28,Reloj de Pared,Hogar,4,3,57.39,172.17,2025-11-16
437,5,Auriculares Bluetooth,Electrónica,5,3,370.87,1112.61,2025-12-26
112,37,Guantes Gimnasio,Deportes,4,3,416.41,1249.23,2025-09-09
165,22,Cojines Decorativos,Hogar,4,3,352.09,1056.27,2025-08-10
277,44,Inteligencia Artificial,Libros,5,2,151.8,303.6,2025-10-29
82,21,Lámpara LED,Hogar,3,3,404.85,1214.55,2025-12-10
152,46,Data Science Handbook,Libros,3,3,124.07,372.21,2025-07-31
78,33,Botella Térmica,Deportes,4,1,272.75,272.75,2026-01-06
292,32,Colchoneta Yoga,Deportes,5,2,367.57,735.14,2025-08-11
483,30,Macetas Decorativas,Hogar,5,2,305.83,611.66,2025-08-23
464,33,Botella Térmica,Deportes,5,3,272.75,818.25,2025-08-27
472,23,Juego de Sábanas,Hogar,4,3,176.72,530.16,2025-10-11
206,43,Sapiens,Libros,3,3,121.67,365.01,2025-10-12
126,34,Cuerda Saltar,Deportes,5,2,486.83,973.66,2025-10-01
52,32,Colchoneta Yoga,Deportes,5,2,367.57,735.14,2025-09-13
79,37,Guantes Gimnasio,Deportes,3,3,416.41,1249.23,2025-08-02
494,1,Laptop HP,Electrónica,4,1,323.32,323.32,2025-10-26
127,27,Set de Toallas,Hogar,4,2,55.45,110.9,2025-12-14
364,26,Alfombra Moderna,Hogar,5,3,174.93,524.79,2025-11-25
247,50,El Principito,Libros,5,1,188.77,188.77,2026-01-10
27,45,Cien Años Soledad,Libros,4,1,49.1,49.1,2025-12-26
255,28,Reloj de Pared,Hogar,3,1,57.39,57.39,2025-09-28
45,10,Mousepad Gaming,Electrónica,5,1,24.6,24.6,2026-01-02
76,25,Espejo de Pared,Hogar,5,3,479.03,1437.09,2025-09-12
100,44,Inteligencia Artificial,Libros,4,3,151.8,455.4,2025-11-27
415,17,Sudadera con Capucha,Ropa,4,2,118.02,236.04,2025-11-01
282,19,Shorts Deportivos,Ropa,5,1,406.62,406.62,2025-09-22
384,9,Hub USB,Electrónica,3,1,216.74,216.74,2025-11-17
162,2,Mouse Inalámbrico,Electrónica,5,1,22.26,22.26,2025-07-20
429,44,Inteligencia Artificial,Libros,3,3,151.8,455.4,2025-12-26
403,31,Mancuernas 5kg,Deportes,5,3,405.49,1216.47,2025-08-24
437,25,Espejo de Pared,Hogar,3,2,479.03,958.06,2025-07-20
123,34,Cuerda Saltar,Deportes,2,3,486.83,1460.49,2025-08-15
178,12,Jeans Clásicos,Ropa,4,2,257.62,515.24,2026-01-04
310,48,Deep Learning,Libros,3,2,146.21,292.42,2025-09-05
1,30,Macetas Decorativas,Hogar,5,1,305.83,305.83,2025-10-23
459,22,Cojines Decorativos,Hogar,4,3,352.09,1056.27,2025-08-08
201,34,Cuerda Saltar,Deportes,5,1,486.83,486.83,2025-10-04
25,50,El Principito,Libros,3,2,188.77,377.54,2026-01-11
301,17,Sudadera con Capucha,Ropa,5,2,118.02,236.04,2025-10-26
61,7,Tablet Android,Electrónica,5,1,447.17,447.17,2025-08-12
473,4,"Monitor 24""",Electrónica,3,1,119.37,119.37,2025-12-24
412,30,Macetas Decorativas,Hogar,4,2,305.83,611.66,2025-10-05
394,19,Shorts Deportivos,Ropa,5,1,406.62,406.62,2025-09-04
191,3,Teclado Mecánico,Electrónica,5,2,144.76,289.52,2025-07-22
486,47,1984,Libros,5,3,59.49,178.47,2025-08-28
7,45,Cien Años Soledad,Libros,4,3,49.1,147.3,2025-10-19
47,13,Zapatillas Running,Ropa,4,3,23.0,69.0,2025-09-24
364,30,Macetas Decorativas,Hogar,5,2,305.83,611.66,2025-09-29
68,4,"Monitor 24""",Electrónica,5,2,119.37,238.74,2025-10-29
135,6,Webcam HD,Electrónica,3,3,341.58,1024.74,2025-12-31
391,45,Cien Años Soledad,Libros,5,1,49.1,49.1,2025-09-06
369,20,Camisa de Vestir,Ropa,5,1,13.18,13.18,2025-08-14
87,43,Sapiens,Libros,5,3,121.67,365.01,2025-07-18
315,25,Espejo de Pared,Hogar,5,1,479.03,479.03,2025-12-21
103,42,El Arte de la Guerra,Libros,5,2,32.45,64.9,2025-12-19
50,1,Laptop HP,Electrónica,5,3,323.32,969.96,2026-01-01
176,9,Hub USB,Electrónica,4,3,216.74,650.22,2025-12-14
58,29,Cortinas Blackout,Hogar,3,2,425.27,850.54,2025-07-22
345,29,Cortinas Blackout,Hogar,4,2,425.27,850.54,2025-11-17
308,30,Macetas Decorativas,Hogar,5,2,305.83,611.66,2025-09-13
488,11,Camiseta Deportiva,Ropa,4,3,117.13,351.39,2025-07-19
491,25,Espejo de Pared,Hogar,5,3,479.03,1437.09,2025-07-24
396,23,Juego de Sábanas,Hogar,3,1,176.72,176.72,2025-10-31
200,14,Chaqueta Invierno,Ropa,5,3,107.43,322.29,2025-10-19
374,29,Cortinas Blackout,Hogar,5,2,425.27,850.54,2025-10-06
209,17,Sudadera con Capucha,Ropa,4,2,118.02,236.04,2025-07-18
389,34,Cuerda Saltar,Deportes,4,1,486.83,486.83,2025-12-09
384,48,Deep Learning,Libros,3,2,146.21,292.42,2025-09-11
417,48,Deep Learning,Libros,3,2,146.21,292.42,2025-09-03
206,43,Sapiens,Libros,4,1,121.67,121.67,2025-10-04
203,27,Set de Toallas,Hogar,4,1,55.45,55.45,2025-08-31
455,43,Sapiens,Libros,5,2,121.67,243.34,2026-01-11
320,30,Macetas Decorativas,Hogar,3,1,305.83,305.83,2025-08-16
23,43,Sapiens,Libros,3,3,121.67,365.01,2025-11-14
328,45,Cien Años Soledad,Libros,4,3,49.1,147.3,2025-11-07
174,20,Camisa de Vestir,Ropa,5,2,13.18,26.36,2025-10-11
292,39,Pesas Ajustables,Deportes,4,1,432.24,432.24,2025-08-19
333,50,El Principito,Libros,5,1,188.77,188.77,2026-01-01
320,10,Mousepad Gaming,Electrónica,3,1,24.6,24.6,2025-09-17
179,3,Teclado Mecánico,Electrónica,5,2,144.76,289.52,2025-07-28
165,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2025-12-09
23,48,Deep Learning,Libros,5,2,146.21,292.42,2025-11-17
264,26,Alfombra Moderna,Hogar,5,1,174.93,174.93,2025-08-26
305,27,Set de Toallas,Hogar,5,2,55.45,110.9,2025-11-02
391,45,Cien Años Soledad,Libros,4,1,49.1,49.1,2025-08-14
407,44,Inteligencia Artificial,Libros,4,3,151.8,455.4,2025-09-09
27,42,El Arte de la Guerra,Libros,4,1,32.45,32.45,2025-10-01
53,46,Data Science Handbook,Libros,4,2,124.07,248.14,2025-08-28
217,21,Lámpara LED,Hogar,4,3,404.85,1214.55,2025-12-05
388,32,Colchoneta Yoga,Deportes,3,1,367.57,367.57,2025-10-15
410,2,Mouse Inalámbrico,Electrónica,3,2,22.26,44.52,2026-01-07
37,8,Cargador USB-C,Electrónica,5,1,52.6,52.6,2025-09-23
118,6,Webcam HD,Electrónica,5,2,341.58,683.16,2025-09-08
415,19,Shorts Deportivos,Ropa,3,3,406.62,1219.86,2025-09-23
293,25,Espejo de Pared,Hogar,4,2,479.03,958.06,2025-12-25
108,48,Deep Learning,Libros,4,3,146.21,438.63,2025-11-07
29,26,Alfombra Moderna,Hogar,5,3,174.93,524.79,2025-10-12
110,14,Chaqueta Invierno,Ropa,5,2,107.43,214.86,2025-08-17
28,41,Python para Todos,Libros,4,3,355.24,1065.72,2025-12-24
389,21,Lámpara LED,Hogar,5,3,404.85,1214.55,2025-10-29
434,7,Tablet Android,Electrónica,3,2,447.17,894.34,2025-10-21
199,49,Clean Code,Libros,5,1,321.49,321.49,2025-10-23
366,15,Vestido Casual,Ropa,5,3,328.44,985.32,2025-09-18
203,26,Alfombra Moderna,Hogar,4,2,174.93,349.86,2026-01-01
396,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2025-09-13
434,12,Jeans Clásicos,Ropa,5,1,257.62,257.62,2026-01-12
413,46,Data Science Handbook,Libros,4,3,124.07,372.21,2025-10-13
222,7,Tablet Android,Electrónica,4,1,447.17,447.17,2025-07-21
362,27,Set de Toallas,Hogar,4,3,55.45,166.35,2025-12-10
108,44,Inteligencia Artificial,Libros,4,1,151.8,151.8,2025-11-27
445,50,El Principito,Libros,4,1,188.77,188.77,2025-10-04
479,9,Hub USB,Electrónica,5,2,216.74,433.48,2025-08-08
441,50,El Principito,Libros,4,2,188.77,377.54,2025-09-14
471,27,Set de Toallas,Hogar,4,3,55.45,166.35,2025-08-30
445,41,Python para Todos,Libros,3,1,355.24,355.24,2025-07-22
94,38,Bicicleta Estática,Deportes,4,1,313.07,313.07,2025-12-28
217,29,Cortinas Blackout,Hogar,5,1,425.27,425.27,2025-09-03
143,33,Botella Térmica,Deportes,5,2,272.75,545.5,2025-07-29
37,2,Mouse Inalámbrico,Electrónica,5,1,22.26,22.26,2025-07-25
248,39,Pesas Ajustables,Deportes,5,2,432.24,864.48,2025-11-06
354,45,Cien Años Soledad,Libros,3,2,49.1,98.2,2025-10-23
224,31,Mancuernas 5kg,Deportes,4,1,405.49,405.49,2025-12-13
16,39,Pesas Ajustables,Deportes,5,1,432.24,432.24,2025-11-20
345,50,El Principito,Libros,5,3,188.77,566.31,2025-12-06
468,50,El Principito,Libros,5,1,188.77,188.77,2025-11-22
481,40,Kit Yoga Completo,Deportes,5,2,292.9,585.8,2025-10-29
374,25,Espejo de Pared,Hogar,3,3,479.03,1437.09,2025-10-13
27,4,"Monitor 24""",Electrónica,4,2,119.37,238.74,2025-12-01
320,21,Lámpara LED,Hogar,4,2,404.85,809.7,2025-12-23
373,41,Python para Todos,Libros,5,3,355.24,1065.72,2025-10-29
373,37,Guantes Gimnasio,Deportes,4,3,416.41,1249.23,2025-08-01
445,4,"Monitor 24""",Electrónica,5,2,119.37,238.74,2025-09-19
216,17,Sudadera con Capucha,Ropa,5,2,118.02,236.04,2025-12-04
8,30,Macetas Decorativas,Hogar,2,2,305.83,611.66,2025-11-26
413,25,Espejo de Pared,Hogar,5,2,479.03,958.06,2025-11-07
485,35,Pelota Fitness,Deportes,4,2,195.48,390.96,2025-11-06
162,26,Alfombra Moderna,Hogar,5,1,174.93,174.93,2025-09-02
474,26,Alfombra Moderna,Hogar,5,3,174.93,524.79,2025-07-24
249,43,Sapiens,Libros,5,3,121.67,365.01,2025-11-03
432,32,Colchoneta Yoga,Deportes,4,2,367.57,735.14,2025-08-13
468,18,Zapatos Formales,Ropa,3,3,298.74,896.22,2025-08-08
456,20,Camisa de Vestir,Ropa,3,2,13.18,26.36,2025-08-14
360,9,Hub USB,Electrónica,2,2,216.74,433.48,2025-09-24
152,10,Mousepad Gaming,Electrónica,5,3,24.6,73.8,2025-11-09
458,17,Sudadera con Capucha,Ropa,4,3,118.02,354.06,2025-08-26
300,28,Reloj de Pared,Hogar,4,3,57.39,172.17,2025-12-25
339,33,Botella Térmica,Deportes,4,3,272.75,818.25,2025-11-01
288,40,Kit Yoga Completo,Deportes,2,1,292.9,292.9,2026-01-12
359,2,Mouse Inalámbrico,Electrónica,5,3,22.26,66.78,2025-12-03
71,23,Juego de Sábanas,Hogar,4,3,176.72,530.16,2025-07-17
469,46,Data Science Handbook,Libros,4,3,124.07,372.21,2025-12-03
175,44,Inteligencia Artificial,Libros,5,3,151.8,455.4,2025-09-10
33,36,Banda Elástica,Deportes,5,3,280.5,841.5,2025-12-08
466,19,Shorts Deportivos,Ropa,2,3,406.62,1219.86,2025-08-02
280,1,Laptop HP,Electrónica,4,3,323.32,969.96,2025-10-31
35,29,Cortinas Blackout,Hogar,4,1,425.27,425.27,2025-11-23
358,3,Teclado Mecánico,Electrónica,3,2,144.76,289.52,2025-10-03
157,12,Jeans Clásicos,Ropa,4,3,257.62,772.86,2025-10-22
264,45,Cien Años Soledad,Libros,5,3,49.1,147.3,2025-10-06
99,26,Alfombra Moderna,Hogar,3,1,174.93,174.93,2025-08-08
440,22,Cojines Decorativos,Hogar,2,2,352.09,704.18,2025-12-14
26,47,1984,Libros,1,1,59.49,59.49,2025-09-29
43,33,Botella Térmica,Deportes,3,2,272.75,545.5,2025-10-23
183,33,Botella Térmica,Deportes,5,3,272.75,818.25,2025-09-06
209,18,Zapatos Formales,Ropa,4,3,298.74,896.22,2025-09-02
485,35,Pelota Fitness,Deportes,5,2,195.48,390.96,2025-09-09
181,12,Jeans Clásicos,Ropa,4,2,257.62,515.24,2025-11-04
3,49,Clean Code,Libros,5,2,321.49,642.98,2025-09-02
403,36,Banda Elástica,Deportes,5,1,280.5,280.5,2025-10-31
350,26,Alfombra Moderna,Hogar,5,2,174.93,349.86,2025-11-09
167,37,Guantes Gimnasio,Deportes,5,2,416.41,832.82,2025-11-08
36,4,"Monitor 24""",Electrónica,3,2,119.37,238.74,2025-10-30
3,15,Vestido Casual,Ropa,4,2,328.44,656.88,2025-08-30
219,3,Teclado Mecánico,Electrónica,5,2,144.76,289.52,2026-01-03
374,33,Botella Térmica,Deportes,5,2,272.75,545.5,2025-11-25
24,42,El Arte de la Guerra,Libros,4,2,32.45,64.9,2025-12-05
470,19,Shorts Deportivos,Ropa,5,1,406.62,406.62,2026-01-02
409,24,Organizador Cocina,Hogar,3,3,86.18,258.54,2025-08-30
115,21,Lámpara LED,Hogar,5,2,404.85,809.7,2025-12-27
109,38,Bicicleta Estática,Deportes,5,2,313.07,626.14,2025-08-03
34,22,Cojines Decorativos,Hogar,3,2,352.09,704.18,2025-08-19
450,10,Mousepad Gaming,Electrónica,4,1,24.6,24.6,2025-08-24
138,4,"Monitor 24""",Electrónica,4,2,119.37,238.74,2025-09-01
7,44,Inteligencia Artificial,Libros,5,2,151.8,303.6,2025-10-09
385,1,Laptop HP,Electrónica,5,1,323.32,323.32,2025-08-20
165,10,Mousepad Gaming,Electrónica,5,3,24.6,73.8,2026-01-09
455,45,Cien Años Soledad,Libros,5,1,49.1,49.1,2025-12-09
337,11,Camiseta Deportiva,Ropa,1,3,117.13,351.39,2025-08-09
129,36,Banda Elástica,Deportes,5,1,280.5,280.5,2025-10-15
467,37,Guantes Gimnasio,Deportes,4,2,416.41,832.82,2025-08-10
431,28,Reloj de Pared,Hogar,3,2,57.39,114.78,2025-12-05
21,50,El Principito,Libros,5,3,188.77,566.31,2025-09-18
242,18,Zapatos Formales,Ropa,5,3,298.74,896.22,2025-10-12
490,12,Jeans Clásicos,Ropa,3,1,257.62,257.62,2025-09-04
461,23,Juego de Sábanas,Hogar,5,3,176.72,530.16,2025-09-02
370,27,Set de Toallas,Hogar,5,3,55.45,166.35,2025-12-11
430,28,Reloj de Pared,Hogar,5,2,57.39,114.78,2025-12-17
293,30,Macetas Decorativas,Hogar,5,1,305.83,305.83,2025-12-01
498,6,Webcam HD,Electrónica,1,3,341.58,1024.74,2025-10-13
370,18,Zapatos Formales,Ropa,5,2,298.74,597.48,2025-12-02
236,4,"Monitor 24""",Electrónica,4,3,119.37,358.11,2025-11-21
51,25,Espejo de Pared,Hogar,3,3,479.03,1437.09,2026-01-13
197,7,Tablet Android,Electrónica,5,3,447.17,1341.51,2025-07-23
45,24,Organizador Cocina,Hogar,5,3,86.18,258.54,2025-12-06
151,21,Lámpara LED,Hogar,5,2,404.85,809.7,2025-10-18
289,1,Laptop HP,Electrónica,5,1,323.32,323.32,2025-11-14
69,27,Set de Toallas,Hogar,4,2,55.45,110.9,2025-12-14
231,44,Inteligencia Artificial,Libros,5,1,151.8,151.8,2025-11-16
242,3,Teclado Mecánico,Electrónica,3,3,144.76,434.28,2025-09-26
162,35,Pelota Fitness,Deportes,4,3,195.48,586.44,2025-08-28
322,9,Hub USB,Electrónica,5,3,216.74,650.22,2025-11-03
415,15,Vestido Casual,Ropa,5,3,328.44,985.32,2025-11-08
37,3,Teclado Mecánico,Electrónica,5,2,144.76,289.52,2025-10-25
104,26,Alfombra Moderna,Hogar,5,3,174.93,524.79,2025-08-28
320,30,Macetas Decorativas,Hogar,5,2,305.83,611.66,2025-09-04
34,11,Camiseta Deportiva,Ropa,4,3,117.13,351.39,2025-12-30
286,48,Deep Learning,Libros,5,3,146.21,438.63,2025-08-06
200,11,Camiseta Deportiva,Ropa,5,3,117.13,351.39,2025-09-04
227,41,Python para Todos,Libros,3,1,355.24,355.24,2026-01-09
351,24,Organizador Cocina,Hogar,4,3,86.18,258.54,2025-10-03
349,42,El Arte de la Guerra,Libros,5,3,32.45,97.35,2025-08-12
15,4,"Monitor 24""",Electrónica,5,3,119.37,358.11,2025-08-27
52,40,Kit Yoga Completo,Deportes,5,1,292.9,292.9,2025-09-05
393,6,Webcam HD,Electrónica,5,2,341.58,683.16,2026-01-12
469,9,Hub USB,Electrónica,5,1,216.74,216.74,2025-09-19
301,36,Banda Elástica,Deportes,5,3,280.5,841.5,2025-08-24
74,1,Laptop HP,Electrónica,4,3,323.32,969.96,2025-09-05
340,24,Organizador Cocina,Hogar,5,2,86.18,172.36,2025-08-11
462,30,Macetas Decorativas,Hogar,4,2,305.83,611.66,2026-01-02
216,30,Macetas Decorativas,Hogar,5,2,305.83,611.66,2025-09-03
401,41,Python para Todos,Libros,4,1,355.24,355.24,2025-10-19
182,24,Organizador Cocina,Hogar,5,2,86.18,172.36,2025-11-14
379,26,Alfombra Moderna,Hogar,5,3,174.93,524.79,2025-11-19
52,33,Botella Térmica,Deportes,5,3,272.75,818.25,2025-10-24
226,3,Teclado Mecánico,Electrónica,4,3,144.76,434.28,2025-12-21
269,33,Botella Térmica,Deportes,5,3,272.75,818.25,2025-11-18
265,18,Zapatos Formales,Ropa,4,2,298.74,597.48,2025-10-11
261,2,Mouse Inalámbrico,Electrónica,5,2,22.26,44.52,2025-12-28
158,29,Cortinas Blackout,Hogar,5,3,425.27,1275.81,2025-07-18
53,43,Sapiens,Libros,5,3,121.67,365.01,2025-10-23
436,27,Set de Toallas,Hogar,5,2,55.45,110.9,2025-12-15
167,17,Sudadera con Capucha,Ropa,5,3,118.02,354.06,2025-08-12
39,17,Sudadera con Capucha,Ropa,5,2,118.02,236.04,2025-09-20
317,30,Macetas Decorativas,Hogar,5,1,305.83,305.83,2025-11-15
328,9,Hub USB,Electrónica,5,3,216.74,650.22,2025-11-06
183,21,Lámpara LED,Hogar,4,2,404.85,809.7,2025-08-19
